회차,등수,번호,상호명,주소
841,2,6,서하네,서울 구로구 개봉로20길 66
841,2,7,새시대복권방,서울 금천구 탑골로 6-1
841,2,8,한아름유통,서울 도봉구 노해로41길 38-17
841,2,9,가판,서울 마포구 도화동 169-1번지 가든호텔정문옆가판
841,2,10,가로판매점,서울 송파구 올림픽로37길 109 잠실나루역 2번출구
841,2,11,로또복권,서울 양천구 신월3동 205-44번지 훼미리마트
841,2,12,가로판매점,서울 영등포구 양평로 46 가판
841,2,13,복권백화점,서울 은평구 연서로29길 7-2 1층
841,2,14,코코주,서울 중구 을지로6가(광희동) 18-71 1층
841,2,15,금정복권,부산 금정구 부곡동(부곡제1동) 303-5 자연애 할인마트 내
841,2,16,효원당슈퍼,부산 금정구 부산대학로 48 복권판매점
841,2,17,로또온천장점,부산 동래구 중앙대로 1520 북쪽출구 빵집
841,2,18,천하명당복권방(행운을주는사람들),부산 사상구 광장로38번길 25
841,2,19,하프타임로또,부산 사하구 제석로18번길 2
841,2,20,GS25(민락중앙점),부산 수영구 민락동 181-82
841,2,21,GS25(남항점),부산 영도구 남항동1가 63번지
841,2,22,로또복권(성당래미안점),대구 달서구 본리동 76-4 1층 GS25
841,2,23,복권백화점(대백.한라앞),대구 달서구 달구벌대로 1223
841,2,24,LA24시편의점,대구 달서구 달구벌대로 1005 상가 103호
841,2,25,로또세븐죽전점,대구 달서구 성서공단남로 37 1층 117호
841,2,26,승차권판매소(서구청1호점),대구 서구 국채보상로 257
841,2,27,복권천국,인천 계양구 동양동 604-2번지
841,2,28,복권천국,인천 계양구 동양동 604-2번지
841,2,29,서창동 로또방,인천 남동구 서창남순환로 222 1층 106호
841,2,30,대박천하마트,인천 부평구 굴포로 48
841,2,31,탑포인트부평점,인천 부평구 부평동 557-1번지 1층
841,2,32,노다지로또,인천 서구 완정로 179 검단제이원빌딩 108호
841,2,33,CU(광주우산점),광주 광산구 우산동 1573-1번지
841,2,34,알리바이,광주 광산구 수등로 253 1층 알리바이
841,2,35,형제기획 복권시대,광주 동구 금남로5가(충장동) 166 복권시대
841,2,36,천복권방,대전 대덕구 한밭대로1043번길 2
841,2,37,로또25시,울산 남구 수암로 288-1
841,2,38,동울산일등편의점,울산 동구 진성3길 19
841,2,39,현리행운복권방,경기 가평군 조종희망로 14 1층
841,2,40,행신웨이팅,경기 고양시 덕양구 행신동(행신1동) 997 바로주차빌딩 102호
841,2,41,GS25(하안연서점),경기 광명시 하안동(하안4동) 30-1
841,2,42,복권명당(광주시청점),경기 광주시 회안대로 900 로얄프라자 115호
841,2,43,쌍동복권방,경기 광주시 경충대로 1109 목향가구 건물 1층
841,2,44,24시슈퍼,경기 군포시 번영로 497 금화프라자102호
841,2,45,금도깨비복권전문점,경기 김포시 월하로 721
841,2,46,금곡가판,경기 남양주시 금곡로 72
841,2,47,향기캠프,경기 동두천시 평화로 2315
841,2,48,GS25(야탑프리아점),경기 성남시 분당구 야탑동 514-4번지 프리아오프스텔101호
841,2,49,버스가판대,경기 성남시 중원구 성남대로 1144
841,2,50,왕대박복권,경기 수원시 장안구 연무동 233-16
841,2,51,복권전문점,경기 시흥시 중심상가로 323
841,2,52,김포마트로또방,경기 안산시 상록구 오목로 50
841,2,53,로또휴게실,경기 용인시 기흥구 용구대로 1885
841,2,54,행운복권마트,경기 포천시 신읍동 58-16번지
841,2,55,태현복권,경기 화성시 석우동(동탄1동) 31-2 101호 미니스톱
841,2,56,행복,경기 화성시 경기동로 476
841,2,57,왕대박복권,"강원 속초시 번영로 142 1층, 102호"
841,2,58,황금로또,강원 원주시 현충로318번길 35 1층
841,2,59,407억당첨가판점,강원 춘천시 중앙로 65 국민은행앞 가판
841,2,60,대박의터,강원 춘천시 영서로 1786
842,1,1,서하네,서울 구로구 개봉로20길 66
842,1,2,돈벼락맞는곳,부산 서구 구덕로 194
842,1,3,대운,경기 김포시 대명항로 209
842,1,4,터미널편의점1층,경기 수원시 권선구 권선동 1189 수원복합터미널1301호
842,1,5,행운로또판매점,경기 시흥시 서울대학로278번길 25-8 112호
842,1,6,마이더스로또복권방,경기 안양시 동안구 안양판교로 12-2
842,1,7,우두로또,강원 춘천시 영서로 2786 1층
842,1,8,복권명당,경북 경산시 경안로 214
842,1,9,세방매점,경북 경주시 산업로 4447 (용강동)
842,1,10,죽림프라자,경남 통영시 신죽1길 90 1층 105호 CU편의점
842,2,1,GS25(논현동우점),서울 강남구 논현동 232-5번지
842,2,2,토큰판매점,서울 강북구 도봉로 45 가판
842,2,3,로또판매점,서울 관악구 남부순환로 1599
842,2,4,예언(로또),서울 노원구 중계동 504-1번지 중계아파트상가1층
842,2,5,노다지 노원역점 복권방,서울 노원구 상계로 78
842,2,6,한누리,서울 동작구 사당동(사당제2동) 132-6
842,2,7,천하명당복권방,서울 동작구 동작대로7길 11
842,2,8,명신사,서울 마포구 월드컵로 97
842,2,9,잠실매점,서울 송파구 올림픽로 269 잠실역 8번출구 앞 가판
842,2,10,신정복권,서울 양천구 신목로 70-1 1층
842,2,11,팡팡복권방,서울 중구 퇴계로6길 5
842,2,12,을지복권방,서울 중구 을지로3가 295-2번지 남강빌딩1층
842,2,13,녹산로또,부산 강서구 녹산산단335로 12-7 1층
842,2,14,로또복권,부산 기장군 기장읍 대라리 129-1 기장아름공원점내
842,2,15,터서점,부산 동래구 아시아드대로 227
842,2,16,다사복권방,대구 달성군 옥포면 간경리 868-1 대구 달성군 옥포면 비슬로 2283  1층
842,2,17,오천억복권방,광주 서구 상무대로 1087
842,2,18,로또복권방,대전 서구 갈마중로 28
842,2,19,GS25(대전시네마점),대전 서구 괴정동 423-19
842,2,20,보람복권방,울산 남구 화합로194번길 18-1 1층
842,2,21,CU태화강변점(꿈샘),울산 중구 구교로 266 휴대폰가게 내
842,2,22,노다지복권방,"경기 광명시 범안로 1043 (하안동, 원촌빌딩 1층)"
842,2,23,나이키로또복권방,경기 광주시 경충대로 899 1층 111-1호(초월프라자)
842,2,24,베스트올편의점,경기 남양주시 경춘로 742 1층 정면우측두번째전면
842,2,25,디딤슈퍼,경기 부천시 도약로 279
842,2,26,세류보석복권방,경기 수원시 권선구 세지로 30
842,2,27,은행복권방,경기 시흥시 은계호수로 49 1층 1062호
842,2,28,열두보석복권방,경기 용인시 기흥구 구갈로 74 구갈스포츠센터106호
842,2,29,열두보석복권방,경기 용인시 기흥구 구갈로 74 구갈스포츠센터106호
842,2,30,터미널식품,경기 의정부시 동일로 640
842,2,31,로또.토토.블루베리,경기 평택시 안현로서6길 7 105호
842,2,32,요술상자,경기 평택시 평택3로 109 동일건물내 이전
842,2,33,천하명당복권방,경기 화성시 남양시장로 83
842,2,34,한방복권방,경기 화성시 용주로 25
842,2,35,CU(강릉문화점),강원 강릉시 임당동(중앙동) 40-16 CU강릉문화점
842,2,36,천하제일복권명당연무점,충남 논산시 연무읍 안심리 1126-36번지
842,2,37,일등로또,전남 여수시 여문문화길 57-1 이마트24 편의점내
842,2,38,에버빌마트,경북 안동시 강남5길 102 에버빌마트 1층
842,2,39,나나 복권판매소,경남 양산시 상북중앙로 319 복권판매점
842,2,40,동원복권,경남 양산시 북정중앙로 30
842,2,41,로또명당마트,경남 창원시 성산구 동산로 180
842,2,42,바다로또방,경남 통영시 서호동 177-358번지
843,1,1,싱글벙글6/45,부산 연제구 중앙대로 1041 좌측 싱글벙글복권방
843,1,2,하늘과바다,인천 부평구 부개동 67-9번지
843,1,3,둔포로또판매점,충남 아산시 충무로 1810 둔포로또판매점
843,1,4,씨유 영주 가흥대로점,경북 영주시 가흥동 1821 CU가흥대로점
843,1,5,대박찬스,경남 창원시 마산합포구 자산삼거리로 16
843,2,1,광림마트,서울 강남구 도산대로26길 8
843,2,2,행복나눔복권방,서울 강서구 가양동 155-8번지
843,2,3,만세로또,서울 강서구 화곡동 848-23번지
843,2,4,노다지방,서울 강서구 화곡동 898-1번지 화곡심포니타운105
843,2,5,공원수퍼,서울 강서구 가로공원로72길 3
843,2,6,GS25(구로제일점),서울 구로구 구로동 685-215번지 103호
843,2,7,복권백화점,서울 마포구 월드컵로 157
843,2,8,보성정보통신,서울 서초구 양재동(양재2동) 279-6 1층 팝스토어
843,2,9,복권만화,서울 서초구 사임당로 39 1층 102호
843,2,10,해피데이마트,서울 송파구 동남로6길 14 1층
843,2,11,우일,서울 송파구 마천로 235
843,2,12,대일복권방,서울 양천구 신정동 203-6번지
843,2,13,행운의사랑방,서울 영등포구 도림로 465
843,2,14,돈벼락맞는곳,부산 동구 조방로49번길 18-1
843,2,15,로또봉덕시장지점,대구 남구 봉덕로 120
843,2,16,대운통상,대구 동구 동촌로 190
843,2,17,로또판매사업,대구 수성구 무학로11길 15 세븐일레븐대구상동원룸점
843,2,18,도깨비복권방,인천 계양구 봉오대로 677
843,2,19,로또명당,인천 미추홀구 인주대로 423 101호
843,2,20,미니마트,인천 부평구 길주로 376
843,2,21,희망복권,인천 서구 가정로151번길 11 삼성홈플러스가좌점1층
843,2,22,터미널로또수리점,광주 서구 광천동 49-1번지 광주종합버스터미널 내 금호고속사무실부근
843,2,23,천동마트,대전 동구 천동(효동) 119-4
843,2,24,대전우표사,대전 동구 중앙로204번길 16-1
843,2,25,GS25(대전대림점),대전 유성구 궁동 405-11번지
843,2,26,와이앤와이,대전 유성구 탑립동(관평동) 874 101호
843,2,27,행운복권,세종  조치원읍 죽림리 234-5
843,2,28,대박로또,경기 군포시 금정동 41-10 1층
843,2,29,대박복권,경기 안산시 상록구 본오동(본오1동) 868-11 101호
843,2,30,버스표가판점,경기 안양시 동안구 동안로 125-2 범계역4-1출구앞 버스표가판점
843,2,31,금도끼 은도끼,경기 양주시 부흥로 1830
843,2,32,노다지복권방,경기 용인시 처인구 금령로 130
843,2,33,일등복권방,경기 의정부시 회룡로 138 대명빌딩 1층
843,2,34,GS25(의정부점),경기 의정부시 의정부동 189-3번지
843,2,35,해피타임,경기 평택시 서동대로 2044
843,2,36,로또판매점,경기 포천시 호국로 1900
843,2,37,노다지복권방,경기 화성시 당성로 2 102호
843,2,38,황금알복권방,충북 진천군 장기길 102
843,2,39,대박로또복권방,충북 청주시 흥덕구 직지대로 623 신한은행 옆 가판점
843,2,40,강남복권방,충북 충주시 성내동(성내.충인동) 493
843,2,41,영약국,충남 금산군 인삼로 104
843,2,42,동덕로또방,충남 아산시 시장남길 26
843,2,43,드림통신(구)굿타임24아산석정점,충남 아산시 충무로 230
843,2,44,행복만남천안터미널점,충남 천안시 동남구 터미널2로 26-1 1층(북쪽)
843,2,45,복돼지복권방,전북 익산시 선화로1길 4 배산시티프라자 1층 107호
843,2,46,명품복권방,"전남 목포시 섶나루길 122 상가 1,2,3호"
843,2,47,명품복권방,"전남 목포시 섶나루길 122 상가 1,2,3호"
843,2,48,희망전파사,전남 해남군 중앙2로 133 희망전파사
843,2,49,NG24,경북 칠곡군 북중리3길 59
843,2,50,365팡팡복권,경남 김해시 장등로 53 상가136동108호
843,2,51,삼계복권전문점,경남 창원시 마산회원구 경남대로 915
843,2,52,용원로또방,경남 창원시 진해구 용원로7번길 18 113호
844,1,1,미나식품(로또판매점),서울 강서구 금낭화로 91-12
844,1,2,CU마차길점복권방,서울 금천구 독산동(독산제1동) 330-1 CU(독산마차길점) 편의점내
844,1,3,천하명당복권방동소문점,서울 성북구 동소문로2길 13
844,1,4,잠실매점,서울 송파구 올림픽로 269 잠실역 8번출구 앞 가판
844,1,5,신간판,서울 중구 무교로 24
844,1,6,돈벼락맞는곳,부산 동구 조방로49번길 18-1
844,1,7,코리아로또,부산 북구 구포동 587-5번지 누리마트내코너
844,1,8,CU(알리앙스점),대구 달서구 감삼동 146-31번지
844,1,9,대박천하마트,인천 부평구 굴포로 48
844,1,10,씨네월드매곡점,광주 북구 매곡동 214-56번지
844,1,11,버스표판매소,경기 고양시 덕양구 화신로 76 가라뫼 사거리 변전소 앞 버스정류장
844,1,12,한아름복권방(매탄점),경기 수원시 영통구 권선로 808
844,1,13,CU(여주ＩＣ점),경기 여주시 점봉동(여흥동) 437-1
844,1,14,유방매표소,경기 용인시 처인구 백옥대로 1388
844,1,15,로또복권방,경기 의왕시 효행로 42
844,1,16,노다지복권,강원 삼척시 중앙시장길 48-49
844,1,17,월드마트,충북 청주시 흥덕구 장구봉로129번길 2
844,1,18,천하제일복권명당연무점,충남 논산시 연무읍 안심리 1126-36번지
844,2,1,쌍둥이네복권방,서울 강동구 암사동 500번지 1층
844,2,2,로또,서울 강동구 천호동 289
844,2,3,천일슈퍼,서울 구로구 구로3동 1124-72번지
844,2,4,금하로또,서울 금천구 디지털로9길 56 101호
844,2,5,스파,서울 노원구 동일로 1493 주공10단지종합상가111
844,2,6,오케이상사,서울 서초구 반포동 19-3번지 센트럴시티내100호매점
844,2,7,토큰판매소,서울 성동구 용답동 128-3번지
844,2,8,행복슈퍼,서울 성북구 동소문로 49
844,2,9,CU(문정역점),서울 송파구 문정동(문정1동) 39-1
844,2,10,제이복권방,서울 종로구 종로 225-1 평창빌딩 1층 103호
844,2,11,국민은행앞가판점,서울 중구 남대문로 84 앞 가판점
844,2,12,천하명당초량점,부산 동구 중앙대로221번길 3
844,2,13,부일카서비스,부산 동구 자성로133번길 35
844,2,14,행운복권방,부산 부산진구 동평로 115
844,2,15,로또복권,부산 서구 아미동1가 21-3번지 편의점내
844,2,16,명신복권방,부산 영도구 동삼로 57
844,2,17,왕대박로또,대구 달서구 야외음악당로9길 69 1층 복권방
844,2,18,왕대박복권,대구 달성군 달구벌대로 812
844,2,19,복권명당율하점,대구 동구 율하동로23길 37
844,2,20,복권명당,대구 북구 복현로 32-1
